version,publishedtime,url,length of content,md5
version1.0,30/03/2020 9:56,https://www.canada.ca/en/public-health/news/2020/02/update-5-statement-from-the-chief-public-health-officer-on-the-release-of-selected-individuals-from-quarantine-for-the-2019-novel-coronavirus.html,3151,A633859A0D3808A98771E8705F4E77A8
version1.0,29/01/2020 1:01,https://www.cbc.ca/news/canada/saskatchewan/coronavirus-research-lab-vido-intervac-1.5443244,9363,7D60C77D7EF03030AB4E62F2A755F5E0
version2.0,30/03/2020 9:56,https://www.cbc.ca/player/play/1692308547718,4203,5745FDACA3C8A4D46FC6C3324AA85C74
version2.0,30/03/2020 9:56,https://www.cbc.ca/news/world/china-completes-new-hospital-for-coronavirus-cases-in-record-time-1.5449699,4073,30F85338991FF6E24341D819EDF731C3
version1.0,30/03/2020 9:56,https://www.canada.ca/en/public-health/services/emerging-respiratory-pathogens/coronavirus/public-health-management-human-illness-associated-middle-east-respiratory-syndrome-coronavirus-mers-interim-guidance-containment-when-imported-cases.html,16194,C605C9F2FB7CD1A7E94B93AF9B038C73
version1.0,30/03/2020 9:56,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html#t,6596,5EA8D0151D37330052D0B2CC11B1BAEA
version1.0,30/03/2020 9:56,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html#a,6596,5EA8D0151D37330052D0B2CC11B1BAEA
version1.0,30/03/2020 9:56,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html#d,6596,5EA8D0151D37330052D0B2CC11B1BAEA
version1.0,30/03/2020 9:56,https://www.canada.ca/en/public-health/services/publications/diseases-conditions/infection-prevention-control-guidance-middle-east-respiratory-syndrome-coronavirus-mers-cov-acute-care-settings.html,39165,3EB87D81CEDE7ECFA2DE2DD52657FB3E
version2.0,30/03/2020 9:56,https://www.cbc.ca/news/thenational/coronavirus-outbreak-advice-and-misconceptions-1.5449767,4027,0F8066D66EF6731D77F98435E01C5C0A
version1.0,30/03/2020 9:56,https://www.canada.ca/en/public-health/news/2020/02/statement-from-the-chief-public-health-officer-of-canada-on-the-release-of-selected-individuals-from-quarantine-for-2019-novel-coronavirus.html,4337,EC0BC930F6662F25DBAC6B9D80402E9F
version1.0,30/03/2020 9:56,https://www.canada.ca/en/public-health/services/diseases/coronavirus.html,6596,5EA8D0151D37330052D0B2CC11B1BAEA
version1.0,30/03/2020 9:56,https://pm.gc.ca/en/news/readouts/2020/02/02/prime-minister-justin-trudeau-convenes-incident-response-group-update,3794,0CA20FC3CB29C02622F5C6264FA982C6
version1.0,30/03/2020 9:56,https://www.canada.ca/en/public-health/services/emerging-respiratory-pathogens/coronavirus/summary-assessment-public-health-risk-canada-associated-middle-east-respiratory-syndrome-coronavirus-mers-1.html,30387,906754094B4AF417F5C51521217ED96E
version1.0,30/03/2020 9:56,https://www.canada.ca/en/global-affairs/news/2020/02/canada-supports-chinas-ongoing-response-to-novel-coronavirus-outbreak.html,4232,081E40954B851229703CEF0427DA1189
version1.0,30/03/2020 9:56,https://www.canada.ca/en/public-health/news/2020/01/statement-by-the-minister-of-health-on-the-first-presumptive-confirmed-traveled-related-case-of-new-coronavirus-in-canada.html,4306,519B60C5FE26F9083C597BE716339595
version1.0,30/03/2020 9:56,http://www.phac-aspc.gc.ca/eri-ire/coronavirus/risk_assessment-evaluation_risque-eng.php,30387,906754094B4AF417F5C51521217ED96E
version1.0,30/03/2020 9:56,https://www.canada.ca/en/public-health/news/2020/02/update-statement-from-the-chief-public-health-officer-on-the-release-of-selected-individuals-from-quarantine-for-the-2019-novel-coronavirus.html,3511,3A15B9B6FB445AE09D5DED699FEA7956
version1.0,30/03/2020 9:57,https://www.canada.ca/en/public-health/services/diseases/middle-east-respiratory-syndrome-mers.html,2673,34188AE3716745D7942994BE02B77032
version1.0,30/03/2020 9:57,http://www.phac-aspc.gc.ca/eri-ire/coronavirus/guidance-directives/mers-cov-srmo-eng.php,31175,32601F7C23C764FA2A0A44B4AF02436B
version1.0,30/03/2020 9:57,https://travel.gc.ca/travelling/advisories/pneumonia-china,7695,988A1009261822B5DD11C12CA7D7C30F
version1.0,30/03/2020 9:57,http://www.phac-aspc.gc.ca/eri-ire/coronavirus/index-eng.php,2673,34188AE3716745D7942994BE02B77032
version1.0,30/03/2020 9:57,https://www.canada.ca/en/health-canada/services/health-concerns/diseases-conditions/sars-severe-acute-respiratory-syndrome.html,3455,1821C2DC50FF337A38DA64A364205CAE
version1.0,30/03/2020 9:57,http://www.phac-aspc.gc.ca/lab-bio/res/advi-avis/hce-che-2013-01-22-eng.php,10742,D308A9596E83AADB451EFF171D97950A
version2.0,30/03/2020 9:57,https://www.cbc.ca/player/play/1692308547718,4203,D1E5B71D6D3DB48CFA27911557DB6242
version1.0,30/03/2020 9:57,https://www.cdc.gov/coronavirus/mers/infection-prevention-control.html#,27909,CFBA1613BD8C86DB52CF0F20255D1163
version2.0,30/03/2020 9:57,https://www.cbc.ca/news/thenational/coronavirus-outbreak-advice-and-misconceptions-1.5449767,4027,FDB2E4C9512ACE3E43F1A0D2DE2C94DA
version1.0,30/03/2020 9:58,http://www.phac-aspc.gc.ca/eri-ire/coronavirus/case-definition-cas-eng.php,9196,6C07A28A41DAA0E0C9C7ACBAE39726F8
version1.0,30/03/2020 9:58,http://ecdc.europa.eu/en/healthtopics/coronavirus-infections/Pages/index.aspx,4239,32D62B75FCCB46A809C7C8C08AEEA10B
version1.0,30/03/2020 9:58,https://www.who.int/csr/don/12-january-2020-novel-coronavirus-china/en/,8269,FCB0DCFAE74D3121F7D5021274C60E4A
version1.0,30/03/2020 9:58,http://www.cdc.gov/coronavirus/mers/infection-prevention-control.html,27909,CFBA1613BD8C86DB52CF0F20255D1163
version1.0,30/03/2020 9:58,https://www.ecdc.europa.eu/en/search?f%5B0%5D=diseases%3A383,11960,B96FD94141B1ACE1D32356379624CB54
version1.0,30/03/2020 9:58,https://www.ecdc.europa.eu/en/search?f%5B0%5D=diseases%3A383&f%5B1%5D=diseases%3A2943,6025,69D13EACBCF06504EDF0544CE1660AD5
version1.0,30/03/2020 9:58,https://www.ecdc.europa.eu/en/factsheet-health-professionals-coronaviruses,28845,0F84BD51AC04DEE2F1306D348B97F310
version1.0,30/03/2020 9:58,https://www.ecdc.europa.eu/en/search?f%5B0%5D=diseases%3A2943,9318,1DAB8B914C21969B42247C4E15775EF6
version1.0,30/03/2020 9:58,https://www.ecdc.europa.eu/en/coronavirus,5287,10ACA4BE8D71D428B560DE60891C4AAE
version2.0,30/03/2020 9:58,https://www.cbc.ca/news/world/china-completes-new-hospital-for-coronavirus-cases-in-record-time-1.5449699,4073,0875B980C2F5F7C0C77B689EDDBCCC09
version2.0,30/03/2020 9:58,https://www.cbc.ca/news/politics/repatriating-canadians-from-china-amid-coronavirus-outbreak-sunday-scrum-1.5449388,4196,59FD05E2BAA4997EDAE618E46247C743
version1.0,25/02/2020 12:00,https://www.ecdc.europa.eu/sites/default/files/documents/Public-health-management-contact-novel-coronavirus-cases-EU_0.pdf,3616,50625743E1D91CEDAFD73A5D51FF2259
version1.0,30/03/2020 9:59,https://www.ecdc.europa.eu/en/search,13438,982A7C4DD47B2D3B27BD8545C763EEA7
version1.0,30/03/2020 9:59,http://www.cdc.gov/coronavirus/mers/index.html,5002,29F38E64367F0799CAD2223D5990DBB5
version1.0,30/03/2020 9:59,https://www.who.int/csr/disease/coronavirus_infections/faq_12_jun_2015/en/,17296,58BC3AFAB5AD62A139C1D64FF4C57C39
version1.0,17/03/2020 0:21,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/events-as-they-happen,61668,9E28C13FC8780D26DB866A0CD6FA2172
version1.0,30/03/2020 9:59,https://www.who.int/csr/disease/coronavirus_infections/mers-laboratory-testing/en/,3499,8C31E946033865A506E78095BF578F25
version1.0,30/03/2020 9:59,https://www.who.int/ihr/procedures/emerg_comm_members_biographies_2013/en/,42034,A0E32B5002BB0F09AC9D97861007F39E
version1.0,30/03/2020 9:59,https://www.who.int/ihr/procedures/emerg_comm_members/en/,9795,40735334A0118CFC4AC6297774CB1B02
version1.0,30/03/2020 9:59,https://www.who.int/emergencies/mers-cov/en/,9983,440F47E5527374B6509176F70F2CE77B
version1.0,30/03/2020 9:59,https://www.who.int/health-topics/coronavirus,5542,916B4C1377112169A55B189FF09DCA82
version1.0,30/03/2020 9:59,https://www.who.int/csr/disease/coronavirus_infections/case_definition/en/,8353,4EB3B8F3EBD86C6EE000977A4B6B7C54
version1.0,30/03/2020 9:59,https://www.who.int/redirect-pages/mega-menu/emergencies/emergencies/novel-coronavirus-(2019-ncov),4168,19589D403479243DC2858D9AB9899B7C
version1.0,30/03/2020 10:00,https://www.who.int/csr/disease/coronavirus_infections/faq_19Nov2013/en/,11839,05182EB584D74FC4D6CEAAEF8848A4E6
version1.0,30/03/2020 10:00,https://www.who.int/csr/don/archive/disease/coronavirus_infections/en/,29333,D2C9803D497A7C0B2557C08C87632344
version1.0,30/03/2020 10:00,https://www.who.int/redirect-pages/mega-menu/health-topics/popular/coronavirus-disease-(covid-19),5542,916B4C1377112169A55B189FF09DCA82
version1.0,30/03/2020 10:00,https://www.who.int/emergencies/diseases/novel-coronavirus-2019,4168,19589D403479243DC2858D9AB9899B7C
version1.0,30/03/2020 10:00,https://www.who.int/ihr/ihr_ec_2013/en/,4444,F79D93348F08B3ED339C6C9C13C76467
version1.0,30/03/2020 10:01,https://www.who.int/csr/disease/coronavirus_infections/faq_23_may_2013/en/,9866,CD35BB78D4BE4624F2C219358C400D76
version1.0,30/03/2020 10:01,https://www.who.int/csr/don/31-october-2019-mers-the-united-arab-emirates/en/,8705,D85F114A93B816711DE1B4348BBD37DB
version1.0,30/03/2020 10:01,https://youtu.be/ZTl-5AjDb48,136,EB506CE03D21A628111A9404DA7BF709
version1.0,30/03/2020 10:01,http://www.who.int/csr/disease/coronavirus_infections/prevention_control/en/,3205,C2743F06CDFE0CFEA05BCF13237A478E
version1.0,30/03/2020 10:01,http://www.un.org/coronavirus,7086,A8F33EEAE47631A6197A3AC8846CDBE2
version1.0,30/03/2020 10:01,https://www.who.int/csr/disease/coronavirus_infections/faq_sep12/en/,6371,0C2A56CCB789BE7F5DA47FEDDFD6DF6F
version1.0,30/03/2020 10:01,https://www.who.int/csr/disease/coronavirus_infections/faq_09august2013/en/,12027,606B781E4C160B191FF5D8980B4F642C
version1.0,30/03/2020 10:01,https://www.who.int/csr/don/18-december-2019-mers-saudi-arabia/en/,6813,5A9F1ACEB4B8EE6E9E7C4AF7CD1E5002
version1.0,30/03/2020 10:01,http://www.thelancet.com/journals/laninf/article/PIIS1473-3099(13)70164-6/fulltext,9359,4D4BCA0D7A996E5FE11EACE889D89702
version2.0,30/03/2020 10:01,https://www.cbc.ca/player/play/1692308547718,4203,B33685A3E9E40B63AD6ADC82180B8963
version1.0,30/03/2020 10:01,https://news.un.org/en/story/2020/03/1060142,7362,ED8EF82EEBD37A463BE1CB1F06D81C6F
version1.0,30/03/2020 10:01,https://www.who.int/csr/disease/coronavirus_infections/faq_dec12/en/,8239,F013FD5F2B8A2FA1DB71F20880E15A7F
version1.0,30/03/2020 10:02,https://youtu.be/BWC0M_y30i8,136,EB506CE03D21A628111A9404DA7BF709
version1.0,30/03/2020 10:02,https://www.who.int/csr/disease/coronavirus_infections/faq/en/,22090,664C3D642DFCE3133FAA007DFDF343F2
version1.0,30/03/2020 10:02,https://www.who.int/csr/disease/coronavirus_infections/faq_17_july_2013/en/,9672,FF34EA7B18EF950A7F509750FC1CE8BF
version1.0,30/03/2020 10:02,https://www.un.org/en/coronavirus,7086,A8F33EEAE47631A6197A3AC8846CDBE2
version1.0,30/03/2020 10:02,https://www.un.org/coronavirus,7086,A8F33EEAE47631A6197A3AC8846CDBE2
version1.0,30/03/2020 10:02,https://www.who.int/csr/don/05-december-2019-mers-saudi-arabia/en/,7175,F7FE0490609B9D60EA99E250520E22D8
version2.0,30/03/2020 10:02,https://www.cbc.ca/news/world/what-we-actually-know-about-the-coronavirus-1.5449100,4203,B33685A3E9E40B63AD6ADC82180B8963
version1.0,30/03/2020 10:02,https://www.who.int/news-room/detail/23-03-2020-pass-the-message-five-steps-to-kicking-out-coronavirus,7813,7789262DFA8795C9F0A799B021245DA1
version1.0,30/03/2020 10:02,https://www.who.int/csr/don/26-december-2019-mers-qatar/en/,8206,6E104243A891E1866BF62ACD941E6DFE
version1.0,30/03/2020 10:03,https://news.un.org/en/story/2020/01/1055821,5180,A3C6A71AF1CFB5402C3175CFD624CA3A
version1.0,30/03/2020 10:03,https://news.un.org/en/story/2020/01/1056112,5281,8F284FD0E94132608D7AFA65E4A630B9
version1.0,30/03/2020 10:03,https://news.un.org/en/tags/novel-coronavirus,3856,AA1FF3F9DCE2B2C85F22DA3788725780
version1.0,30/03/2020 10:03,https://news.un.org/en/story/2020/01/1056222,7075,39031E184D6EA997C09C88EDABD41D70
version2.0,30/03/2020 10:03,https://www.cbc.ca/news/thenational/coronavirus-outbreak-advice-and-misconceptions-1.5449767,4027,490E1C420DD8AAA8B944FCEB23788D9B
version1.0,30/03/2020 10:03,https://news.un.org/en/story/2020/02/1056562,10314,48D5F618941A99AC851C53561AE7E1F2
version1.0,30/03/2020 10:03,https://news.un.org/en/audio/2020/03/1060562,2989,969D1B1ADCD9FB725550CE491AD4CFC5
version1.0,30/03/2020 10:03,https://news.un.org/en/story/2020/03/1059421,11014,ED33A9DA6BF270A291486D60BD1AD344
version1.0,30/03/2020 10:03,https://news.un.org/en/story/2020/03/1059542,8824,F16D07294B9B3DDC7BE13636E624C8EE
version1.0,30/03/2020 10:03,https://news.un.org/en/story/2020/01/1056031,6026,30E056DB859B8242F8D0A8C95BD7372D
version1.0,30/03/2020 10:03,https://news.un.org/en/story/2020/02/1057161,8445,F34797B136B9A2FF7D90E795286D7A10
version1.0,30/03/2020 10:03,https://news.un.org/en/story/2020/02/1057051,6914,01FB30128605DC0C85688A93AA309825
version1.0,30/03/2020 10:03,https://news.un.org/en/tags/coronavirus,6940,EC749ABD218FF67E60CFFC5F3BFA6B13
version1.0,30/03/2020 10:03,https://news.un.org/en/story/2020/03/1059502,9779,00637BBE1FB425B878D49EB8FF4CD440
version1.0,30/03/2020 10:03,https://news.un.org/en/events/un-news-coverage-coronavirus-outbreak,13057,4E01BF60EA712C5C3D0CC58727D8B7AD
version2.0,30/03/2020 10:04,https://www.cbc.ca/news/world/china-completes-new-hospital-for-coronavirus-cases-in-record-time-1.5449699,4073,340EBDA6B89E5EAC0999BCD88539718F
version1.0,30/03/2020 10:04,https://news.un.org/en/story/2020/02/1056942,5794,C277ED3D9AEF7018D65890BE40A64EDE
version1.0,30/03/2020 10:04,https://news.un.org/en/story/2020/01/1055661,7328,E87986BAEA3BBA3C7AC74D51BB08510E
version1.0,30/03/2020 10:04,https://news.un.org/en/story/2020/01/1055891,7711,00DC1EF624028E3B32DB7DC980350E8F
version1.0,30/03/2020 10:04,https://news.un.org/en/story/2020/03/1060482,7664,545B51D3F83F6614C7FA769E1933640E
version2.0,30/03/2020 10:04,https://www.cbc.ca/news/politics/repatriating-canadians-from-china-amid-coronavirus-outbreak-sunday-scrum-1.5449388,4196,985043E040ACA473BFAA4884A35D698E
version1.0,30/03/2020 10:04,https://news.un.org/en/story/2020/02/1057331,8377,7AFC423EE85FD0A24962A5F3EF6D2964
version1.0,30/03/2020 10:04,https://twitter.com/hashtag/coronavirus?src=hash&ref_src=twsrc%5Etfw,175,6BF99AEC7E01BA890F0CF477E86CF7AB
version1.0,30/03/2020 10:05,https://news.un.org/en/story/2020/02/1056672,6970,DD251C95999D564E3ADF2D63C8B3CCF4
version1.0,30/03/2020 10:05,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/media-resources/press-briefings,6244,7A748CBF245DFE63917ACFDF61D22B34
version1.0,30/03/2020 10:05,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/technical-guidance/naming-the-coronavirus-disease-(covid-2019)-and-the-virus-that-causes-it,6026,2808C2E20BC09E944E196F6BF5D011FB
version1.0,30/03/2020 10:05,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/media-resources/press-briefings#,6244,7A748CBF245DFE63917ACFDF61D22B34
version1.0,30/03/2020 10:05,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public,7553,84F14DE03736235F7C8D7039F8291C91
version1.0,30/03/2020 10:05,https://news.un.org/en/story/2020/02/1056862,6690,8B6350B97C1933364724412CA74B4981
version1.0,30/03/2020 10:05,https://news.un.org/en/story/2020/02/1056772,9003,0EF854F673AF398202162F91635CDB2B
version1.0,30/03/2020 10:06,https://news.un.org/en/story/2020/03/1059011,8068,1797D1D3866FF6C76546898172C41A4F
version1.0,30/03/2020 10:06,https://news.un.org/en/story/2020/03/1059231,9609,AA0CE471D2814A10BF38401F06725945
version2.0,30/03/2020 10:06,https://www.cbc.ca/news/politics/repatriating-canadians-from-china-amid-coronavirus-outbreak-sunday-scrum-1.5449388,4196,3C8D3143FDDBE17CB10FBF74A134418D
version2.0,30/03/2020 10:06,https://www.cbc.ca/news/world/what-we-actually-know-about-the-coronavirus-1.5449100,4203,7B335FDCF4D292BBF9CD2F7F93B09EBB
version1.0,30/03/2020 10:06,https://news.un.org/en/story/2020/03/1059121,8783,09B1BD0659CA7B80DE4FE06AD2910968
version2.0,30/03/2020 10:07,https://www.ecdc.europa.eu/en/search,13438,CF30E04BE36442AF755DD25CE21B1D5C
version1.0,30/03/2020 10:07,https://news.un.org/en/story/2020/03/1059331,8047,E17F213A9FFDCA5E1A3BAC2188C0159D
version2.0,30/03/2020 10:07,https://www.cbc.ca/news/thenational/coronavirus-outbreak-advice-and-misconceptions-1.5449767,4027,95DA1D4663041E0859EEBB9DBFB19260
version2.0,30/03/2020 10:08,https://www.cbc.ca/news/world/china-completes-new-hospital-for-coronavirus-cases-in-record-time-1.5449699,4073,1EC1BDE652BFA1CF5F00E4A270C38381
version1.0,30/03/2020 10:09,https://wapo.st/virusletter,35,206827C3D9096AE8B81705296500A334
version1.0,30/03/2020 10:10,https://www.washingtonpost.com/health/2020/02/28/what-you-need-know-about-coronavirus/?tid=lk_inline_manual_3&itid=lk_inline_manual_3,19281,FBF240D2231520D581B64255A7C943A7
version1.0,30/03/2020 10:10,https://www.washingtonpost.com/opinions/global-opinions/wealthy-nations-pandemic-fight-doesnt-stop-at-their-borders/2020/03/24/94afdae8-6e0c-11ea-b148-e4ce3fbd85b5_story.html,8158,A814D214A21EBF171C601CCD688BB3FC
version1.0,30/03/2020 10:11,https://www.who.int/blueprint/priority-diseases/key-action/novel-coronavirus/en/,6472,05F66EF8BD77128D851C8EF635D806FA
version1.0,30/03/2020 10:11,https://news.un.org/en/story/2020/03/1059702,3856,0A22236CA19D11783D94CF87045893D9
version1.0,30/03/2020 10:12,https://subscribe.washingtonpost.com/newsletters/#/bundle/health?method=SURL&location=ART&initiative=FREE,35,206827C3D9096AE8B81705296500A334
version1.0,30/03/2020 10:12,https://www.washingtonpost.com/world/2020/03/30/coronavirus-latest-news/?itid=mc_magnet-coronavirus_1,69552,FD61AFA224F0D52A7CD32959BD1349CA
version2.0,30/03/2020 10:12,https://news.un.org/en/tags/novel-coronavirus,3866,63F950E31B1A978636DA158ED2ECEE46
version1.0,30/03/2020 10:12,https://www.washingtonpost.com/business/2020/03/30/how-coronavirus-will-change-closings-home-prices-whats-market/?itid=mc_magnet-coronavirus_9,8876,5DCC9F7FF401396053F68F7D44FF392C
version1.0,30/03/2020 10:12,https://www.washingtonpost.com/graphics/2020/world/corona-simulator/,10828,95346EB9CBB326F7DB4B14A1800D8670
version1.0,30/03/2020 10:12,https://www.washingtonpost.com/national-security/worlds-70-million-displaced-people-face-a-coronavirus-disaster-report-says/2020/03/30/fdefc9ba-7220-11ea-85cb-8670579b863d_story.html?itid=mc_magnet-coronavirus_7,9320,8D7A3B245EE712354B7B9466530044D9
version1.0,30/03/2020 10:12,https://www.washingtonpost.com/local/coronavirus-boarded-up-storefronts/2020/03/29/41e08476-70a9-11ea-aa80-c2470c6b2034_story.html?itid=mc_magnet-coronavirus_10,11827,0E68F4EAE14BB3AAA41AB99105F3F607
version1.0,30/03/2020 10:12,https://www.washingtonpost.com/local/coronavirus-boarded-up-storefronts/2020/03/29/41e08476-70a9-11ea-aa80-c2470c6b2034_story.html?itid=mc_magnet-coronavirus_2,11827,0E68F4EAE14BB3AAA41AB99105F3F607
version1.0,30/03/2020 10:12,https://www.washingtonpost.com/local/coronavirus-boarded-up-storefronts/2020/03/29/41e08476-70a9-11ea-aa80-c2470c6b2034_story.html?itid=mc_magnet-coronavirus_3,11827,0E68F4EAE14BB3AAA41AB99105F3F607
version1.0,30/03/2020 10:12,https://www.washingtonpost.com/world/2020/03/30/coronavirus-latest-news/,69552,FD61AFA224F0D52A7CD32959BD1349CA
version1.0,30/03/2020 10:12,https://www.washingtonpost.com/topics/coronavirus,10779,89AED9B4635AD19AC955A8ED8CC34755
version1.0,30/03/2020 10:13,https://www.washingtonpost.com/business/2020/03/30/coronavirus-stimulus-cares-act/?itid=mc_magnet-coronavirus_4,11358,36D930E8F59FBE5B8E0C3210EDB6124B
version2.0,30/03/2020 10:13,https://news.un.org/en/tags/coronavirus,6950,BD4D1318E6281C9DB2843484F15D8D18
